record_id,submission_date,case_type,priority,old_predicted_days,optimized_predicted_days,actual_days,compliance_flag,bias_risk_score
3895,2024-02-18,Standard,Low,408,27,24,0,0.04278023248739267
3896,2023-12-08,Complex,Medium,411,28,20,0,0.02733961519128325
3897,2023-08-08,Standard,Low,401,23,29,0,0.06244626138709946
3898,2025-06-21,Standard,Low,408,31,25,0,0.08182068604949079
3899,2023-06-12,Standard,Medium,394,24,18,0,0.05181887435803441
3900,2025-08-08,Urgent,Low,351,14,27,0,0.004583947465925986
3901,2023-08-08,Complex,Medium,400,36,21,0,0.09397486279164935
3902,2023-09-27,Complex,Low,487,24,24,0,0.029428401180236652
3903,2024-09-23,Complex,Low,359,26,306,0,0.09145103385188165
3904,2025-06-24,Complex,High,386,18,28,0,0.08130683025269883
3905,2025-04-27,Urgent,Low,355,34,28,0,0.04131251133092992
3906,2024-02-04,Complex,Medium,457,20,24,0,0.00567037671841455
3907,2023-07-01,Urgent,Low,441,22,19,0,0.0947703904422807
3908,2025-09-17,Standard,Medium,336,16,22,0,0.0659053667191499
3909,2024-09-09,Standard,Medium,299,25,24,0,0.0249653982589391
3910,2024-12-29,Standard,Low,443,22,31,0,0.05335362034355498
3911,2023-07-24,Standard,Medium,333,16,21,0,0.06353705088765586
3912,2024-08-04,Standard,Medium,441,23,25,0,0.022665932714468887
3913,2024-07-09,Standard,Low,368,24,17,0,0.009354049983672197
3914,2025-04-20,Complex,Medium,434,22,25,0,0.0267465545834663
3915,2025-03-23,Standard,Medium,422,14,338,0,0.004760266826162585
3916,2023-08-16,Standard,Low,373,25,23,0,0.006998651024485925
3917,2024-11-26,Standard,Low,356,17,28,0,0.01565850434932563
3918,2024-09-10,Urgent,Low,428,28,20,0,0.015840637064810436
3919,2024-08-18,Standard,Low,365,21,31,0,0.02479515849333165
3920,2025-04-29,Standard,Medium,455,28,20,0,0.09374292321889288
3921,2023-09-07,Complex,Low,358,24,312,0,0.05758200228744027
3922,2025-05-24,Complex,High,417,24,16,0,0.04225051799401337
3923,2024-03-16,Standard,Low,380,30,25,0,0.05637996685790075
3924,2024-06-16,Standard,Low,400,19,427,0,0.0005711553180304585
3925,2023-07-15,Standard,Medium,364,18,292,0,0.08947469097143326
3926,2024-11-20,Urgent,Medium,391,26,25,0,0.053231314105394514
3927,2025-07-17,Standard,Medium,271,17,22,0,0.04516506650289014
3928,2025-09-13,Standard,Low,359,20,26,0,0.09416019393806313
3929,2024-06-02,Standard,Low,370,16,25,0,0.0730408084483714
3930,2023-03-11,Standard,Low,396,29,301,0,0.03374208400422898
3931,2024-09-30,Complex,High,464,18,17,0,0.0936157481456945
3932,2024-02-03,Standard,Low,365,20,25,0,0.08519976249935501
3933,2025-09-04,Standard,Medium,470,17,21,0,0.09545337293096717
3934,2024-11-02,Standard,Medium,356,22,24,0,0.009622393741130098
3935,2025-01-29,Standard,Low,344,23,23,0,0.09552848893871492
3936,2023-07-22,Standard,Medium,305,28,423,0,0.054288283887155536
3937,2023-05-28,Complex,Medium,430,17,21,0,0.06722150795923557
3938,2024-04-16,Complex,Medium,404,20,27,0,0.02122388996838416
3939,2024-10-16,Urgent,Low,427,31,22,0,0.014040149005196224
3940,2025-08-01,Complex,Low,406,29,23,0,0.007938749757600139
3941,2023-07-18,Complex,Low,399,20,24,0,0.04223130921447226
3942,2025-07-05,Standard,Low,414,23,20,0,0.022134946962591853
3943,2024-03-01,Complex,Medium,507,33,27,0,0.008162290869966648
3944,2024-10-27,Complex,Medium,376,18,19,0,0.09550661959286916
3945,2024-05-06,Complex,Low,502,14,26,0,0.07333913432475374
3946,2025-06-06,Standard,Medium,442,21,26,0,0.051785450820039686
3947,2025-06-14,Standard,Medium,418,23,23,0,0.07433474828075097
3948,2023-05-22,Complex,Low,427,19,18,0,0.061145817229760015
3949,2023-11-09,Complex,Low,240,28,24,0,0.017803259388028413
3950,2023-06-14,Urgent,Medium,386,25,18,0,0.06334364440206182
3951,2023-11-10,Standard,Medium,366,20,23,0,0.06810122688635378
3952,2023-01-21,Standard,Medium,505,21,425,0,0.023747083915751935
3953,2023-03-23,Standard,Low,382,20,23,0,0.03201446472789873
3954,2024-08-03,Complex,Low,398,28,30,0,0.03833006597593596
3955,2023-05-11,Standard,Low,397,21,25,0,0.06025466396802377
3956,2024-08-21,Standard,Medium,334,18,430,0,0.012680798205636758
3957,2024-12-30,Urgent,Medium,371,28,27,0,0.07434781235049653
3958,2025-07-21,Standard,Low,440,22,31,0,0.03460242707633641
3959,2025-09-10,Complex,Medium,293,17,17,0,0.0691772619692824
3960,2023-11-01,Standard,Medium,415,32,21,0,0.09328873933835347
3961,2025-07-03,Complex,Medium,354,27,24,0,0.08698746467584555
3962,2024-01-06,Standard,High,464,24,430,0,0.07375811294819382
3963,2025-05-06,Urgent,Low,419,22,411,0,0.019332698365123857
3964,2025-05-02,Urgent,High,324,22,23,0,0.07320743685755086
3965,2024-01-19,Standard,Low,379,22,29,0,0.06357894059660303
3966,2025-06-26,Standard,Low,422,22,22,0,0.077254682251209
3967,2024-03-20,Standard,Medium,384,21,22,0,0.08688139208383999
3968,2024-02-29,Complex,High,407,23,26,0,0.031147511403889397
3969,2023-06-10,Complex,Medium,399,20,35,0,0.06443040724201815
3970,2023-06-27,Standard,Medium,443,25,23,0,0.027513818525466662
3971,2024-09-20,Complex,Medium,421,23,20,0,0.03462849392366351
3972,2024-12-08,Standard,Medium,397,20,21,0,0.05206445442552907
3973,2025-06-13,Complex,Low,400,23,22,0,0.04341633917321441
3974,2024-05-04,Urgent,Medium,345,26,30,0,0.06006306024703319
3975,2023-11-23,Standard,Low,473,12,22,0,0.07587614703787049
3976,2024-08-20,Standard,Low,548,26,25,0,0.0605020024604421
3977,2023-10-16,Standard,Low,383,17,23,0,0.09698004945957689
3978,2024-08-15,Standard,Medium,402,21,415,0,0.07381200091203063
3979,2024-10-25,Standard,High,450,9,22,0,0.09850118264619812
3980,2024-07-26,Standard,Medium,450,26,11,0,0.07434407240540865
3981,2024-07-26,Standard,High,408,20,24,0,0.05079188722492986
3982,2023-12-20,Standard,Low,351,21,26,0,0.04110057630937014
3983,2023-01-28,Standard,Medium,490,24,19,1,0.07356603901365853
3984,2025-08-11,Standard,Medium,434,14,21,1,0.0687124390546235
3985,2023-02-12,Standard,Medium,411,24,17,0,0.06687647036905729
3986,2024-11-11,Complex,Medium,363,27,12,0,0.07217838442261945
3987,2024-02-27,Complex,Medium,402,24,16,0,0.08721721132466824
3988,2024-08-20,Standard,Medium,309,22,27,0,0.02277603075407524
3989,2023-06-26,Standard,Medium,437,24,22,1,0.05648947288945177
3990,2024-06-12,Complex,Low,449,23,25,0,0.06033011876273084
3991,2024-09-01,Urgent,Medium,411,27,34,0,0.029285683780504612
3992,2025-08-23,Standard,Low,351,30,28,0,0.0987949614764399
3993,2024-05-08,Standard,Low,422,21,388,0,0.07855379163462198
3994,2023-07-17,Standard,Medium,439,25,21,0,0.03212661025053857
3995,2024-09-01,Standard,Low,362,20,31,0,0.035843435566808295
3996,2024-07-30,Standard,Medium,446,26,30,0,0.07182581488401267
3997,2025-04-21,Standard,Low,426,26,28,0,0.0011493421493342648
3998,2025-05-02,Complex,Low,386,23,380,0,0.04640403376744778
3999,2024-05-31,Standard,Low,372,26,19,0,0.03431109721022263
4000,2024-05-28,Standard,Low,391,24,31,0,0.08540029679722547
4001,2023-01-22,Standard,Medium,351,23,28,0,0.0791294910448923
4002,2023-04-22,Standard,Low,413,19,22,0,0.0332096926720487
4003,2023-02-26,Standard,Low,427,24,22,0,0.08647969774987678
4004,2023-03-07,Standard,Low,458,21,17,0,0.09136000060675285
4005,2025-04-21,Complex,Low,414,28,27,0,0.055245884913426094
4006,2023-04-08,Standard,Medium,419,19,24,0,0.015923700265807295
4007,2023-05-24,Complex,Low,386,25,25,0,0.07703280828482681
4008,2025-05-29,Urgent,Medium,356,22,367,0,0.03193442400276957
4009,2024-03-10,Standard,High,378,25,27,0,0.05272813900398021
4010,2024-09-28,Standard,Medium,471,23,19,0,0.004558866452746813
4011,2024-11-09,Standard,Medium,431,19,434,0,0.05000904226171115
4012,2023-03-27,Complex,Low,420,29,26,0,0.0380264533240386
4013,2024-08-10,Urgent,Low,309,19,26,0,0.06860652932407992
4014,2023-12-10,Complex,Medium,415,27,16,0,0.0040783679956108545
4015,2025-07-24,Standard,Medium,333,15,18,0,0.06249454721359465
4016,2023-10-21,Complex,Medium,337,22,27,0,0.07719560735740663
4017,2025-08-13,Standard,Medium,342,31,27,0,0.0012778146633863785
4018,2024-07-24,Standard,Low,361,22,32,0,0.07499633446720101
4019,2024-10-11,Standard,Low,441,24,16,0,0.013020402727515357
4020,2024-09-02,Standard,Medium,411,32,28,0,0.06980561154729613
4021,2024-12-04,Complex,Medium,352,23,25,0,0.04552763763757076
4022,2023-08-31,Standard,Low,370,25,18,0,0.0551991306311767
4023,2025-04-10,Standard,Medium,424,27,15,0,0.03373472504308128
4024,2024-07-14,Standard,Low,434,17,28,0,0.02454664063274178
4025,2025-08-17,Complex,Low,406,21,454,0,0.007104735805734919
4026,2023-02-01,Complex,Medium,342,24,17,0,0.08646899874812065
4027,2024-01-26,Standard,Medium,379,16,26,0,0.0610429215635682
4028,2023-10-04,Standard,Medium,519,30,23,0,0.09827991593209175
4029,2024-06-15,Standard,Low,339,27,26,0,0.08504519004049166
4030,2023-06-03,Urgent,Low,418,27,26,0,0.08696332672191484
4031,2024-01-18,Standard,Medium,506,30,40,0,0.05978496806826731
4032,2023-03-09,Standard,Low,386,27,27,0,0.008094270446604468
4033,2025-05-27,Standard,Medium,491,22,376,0,0.09133962620658764
4034,2025-06-02,Standard,High,365,15,19,0,0.011788623414923672
4035,2023-08-02,Complex,Medium,301,20,31,0,0.051714600935856905
4036,2024-10-16,Standard,Low,371,20,21,0,0.08568557381116441
4037,2024-01-11,Standard,Medium,362,27,19,0,0.04724080143233209
4038,2025-01-13,Standard,Low,316,24,22,0,0.016567035415758304
4039,2023-08-01,Standard,Low,379,16,26,0,0.03731968487069104
4040,2023-03-20,Urgent,Low,449,28,421,0,0.09883873602098822
4041,2024-12-26,Standard,Low,370,30,19,0,0.09997591864912429
4042,2024-09-19,Complex,High,381,31,19,0,0.07108349900477426
4043,2024-08-26,Complex,Low,468,18,25,0,0.08879923093544556
4044,2025-02-20,Standard,Low,362,25,26,0,0.004420672816458071
4045,2025-07-11,Standard,High,430,18,27,0,0.027597157498249127
4046,2024-01-16,Standard,Low,314,33,16,0,0.036895954937383214
4047,2024-11-10,Complex,Medium,351,24,19,0,0.0011997647468181883
4048,2023-02-27,Standard,Low,389,22,28,0,0.03769615555969487
4049,2025-03-06,Standard,Low,460,21,363,0,0.009303158505940023
4050,2023-01-26,Standard,High,354,25,25,0,0.05174093020156069
4051,2025-05-30,Complex,Low,353,26,37,0,0.00044193088989300525
4052,2024-03-22,Standard,Medium,413,15,385,0,0.02704498885671516
4053,2023-03-07,Standard,Low,421,30,390,0,0.08662834026342114
4054,2025-07-09,Standard,Low,348,26,27,0,0.021305805392026457
4055,2025-01-29,Standard,Low,373,30,19,0,0.006484342964894818
4056,2023-09-11,Complex,Low,454,32,23,0,0.024973078444945496
4057,2025-06-17,Standard,Low,340,23,17,0,0.08275587060034868
4058,2025-08-25,Complex,Medium,417,28,26,0,0.05871873634945313
4059,2023-02-13,Complex,Low,374,21,423,0,0.05860743693375408
4060,2023-04-07,Standard,Low,470,21,21,0,5.740116675021501e-05
4061,2024-07-07,Complex,Low,429,31,28,0,0.047215121387561114
4062,2023-08-15,Standard,High,444,20,26,0,0.0265618039701236
4063,2025-02-12,Standard,High,373,24,439,0,0.0336209012216395
4064,2024-11-09,Complex,Medium,441,19,32,0,0.05986866376681214
4065,2024-03-11,Standard,Medium,439,20,24,0,0.08743397751253548
4066,2025-03-01,Complex,Low,425,21,34,1,0.018165690583787763
4067,2024-08-23,Standard,Low,385,31,24,0,0.07682220236685472
4068,2024-01-14,Urgent,Medium,408,26,30,0,0.004890217743843739
4069,2023-06-27,Standard,Medium,307,28,23,1,0.032672916591260946
4070,2024-03-02,Standard,Low,487,14,28,0,0.021891268967985145
4071,2025-07-03,Standard,Low,369,24,21,0,0.09155839836729553
4072,2024-12-09,Complex,High,383,22,421,0,0.017799790636584944
4073,2023-11-03,Complex,Medium,334,26,518,0,0.05786319181310116
4074,2025-02-17,Standard,Low,433,36,22,0,0.01647831657552399
4075,2024-05-18,Complex,Medium,426,12,24,0,0.047348371527668
4076,2023-09-25,Standard,Low,385,25,19,0,0.04133999013650809
4077,2024-08-08,Standard,Low,283,35,437,0,0.0041357192233847815
4078,2023-01-08,Complex,Low,364,21,28,0,0.08258675937006041
4079,2025-07-08,Complex,Low,423,24,17,0,0.07801127151166437
4080,2024-05-22,Complex,Low,412,27,34,0,0.027785837206780517
4081,2024-04-20,Complex,Medium,397,13,25,0,0.061399513689595314
4082,2023-10-24,Standard,Low,378,25,22,0,0.03626695808807784
4083,2023-06-13,Complex,Medium,321,20,29,0,0.07692271432799548
4084,2024-04-29,Standard,Low,448,34,21,0,0.06924844562828575
4085,2024-08-19,Standard,Low,327,22,30,0,0.009046698111996187
4086,2023-03-13,Standard,Medium,389,20,18,0,0.08441881653698631
4087,2024-07-20,Standard,Medium,348,28,490,0,0.017942610509504197
4088,2025-06-23,Standard,High,449,26,23,0,0.01741097024653937
4089,2024-07-12,Standard,High,429,28,21,0,0.07337468748195516
4090,2025-06-29,Standard,Low,382,33,20,0,0.0183251061390762
4091,2025-08-01,Standard,Low,434,21,474,0,0.012239695354142856
4092,2023-08-26,Standard,Medium,325,32,21,0,0.0335582827228481
4093,2023-04-14,Standard,High,396,33,21,1,0.08387124808031768
4094,2023-07-29,Standard,Medium,347,20,31,0,0.01768087582325213
4095,2024-07-07,Complex,Medium,451,20,451,0,0.03390729931178201
4096,2025-04-07,Complex,Medium,418,24,23,0,0.028625395057725645
4097,2024-04-12,Complex,Low,432,23,27,0,0.035606086471988596
4098,2024-03-29,Standard,Medium,372,32,23,0,0.07142717943576958
4099,2023-09-25,Complex,Medium,437,19,20,0,0.04054655809843882
4100,2024-01-21,Standard,Medium,344,25,15,0,0.07595766813408428
4101,2025-02-13,Standard,Low,351,20,350,0,0.06404031382483674
4102,2025-04-27,Standard,Low,391,24,12,0,0.03610991821089173
4103,2024-01-22,Complex,Low,353,34,371,0,0.04322407816072306
4104,2025-05-26,Standard,Low,435,33,26,0,0.07036227120585031
4105,2023-09-16,Standard,High,376,25,433,0,0.05347554131782302
4106,2023-10-10,Standard,Low,345,27,31,0,0.08683401614273868
4107,2024-09-17,Complex,Low,339,26,20,0,0.09331834184767673
4108,2025-05-24,Complex,Low,434,22,27,0,0.07177073260383426
4109,2023-02-09,Standard,Medium,272,33,23,0,0.09892071198222792
4110,2024-04-30,Standard,Medium,349,30,26,0,0.0596536787419335
4111,2025-07-17,Standard,Low,470,25,24,0,0.003983079031070746
4112,2023-08-08,Complex,Low,382,22,26,0,0.05048520561271635
4113,2023-05-09,Standard,Low,435,23,25,0,0.023000927938585894
4114,2024-06-03,Complex,Medium,421,25,25,0,0.03337131803843087
4115,2024-09-04,Standard,Low,390,23,18,0,0.0490070052148203
4116,2025-07-16,Complex,High,317,29,429,0,0.029505080441083145
4117,2025-06-10,Standard,Low,333,26,396,0,0.030962163876517002
4118,2024-11-18,Standard,Low,332,19,23,0,0.040201633641018225
4119,2024-09-10,Standard,Medium,424,18,23,0,0.028645734775631083
4120,2024-09-04,Standard,Low,433,28,14,0,0.01695009951812475
4121,2023-09-17,Standard,Medium,356,18,31,0,0.07655602625713122
4122,2025-09-16,Complex,Low,396,22,17,0,0.03952117623738443
4123,2025-08-23,Standard,Medium,400,21,20,0,0.08317573004899603
4124,2024-01-01,Complex,Medium,403,17,20,0,0.08827169895146286
4125,2025-01-27,Complex,High,361,25,25,0,0.075096348615182
4126,2025-02-25,Standard,Low,481,23,25,0,0.03966731620418345
4127,2024-06-27,Complex,Low,433,20,476,0,0.07213221130214746
4128,2024-10-10,Complex,Low,403,34,27,0,0.015522050437857295
4129,2024-06-07,Standard,High,374,11,32,0,0.06611157591555526
4130,2025-06-25,Complex,High,358,19,22,0,0.04060320639538611
4131,2025-03-24,Standard,Low,419,21,19,0,0.06556444149917248
4132,2025-06-05,Standard,Low,376,17,22,0,0.07547905921417233
4133,2023-01-16,Complex,Low,406,35,18,0,0.05626864880333017
4134,2023-05-09,Standard,Low,305,35,22,0,0.0642478593054894
4135,2024-07-28,Standard,Low,373,20,16,0,0.021352793140525808
4136,2023-04-19,Standard,Low,394,30,19,0,0.059269955470933194
4137,2025-06-05,Complex,Medium,448,26,15,0,0.04604742887952491
4138,2024-06-16,Urgent,High,353,32,30,0,0.042805285955720744
4139,2024-10-31,Standard,High,325,23,24,0,0.04103157543712946
4140,2023-09-26,Complex,Low,422,26,33,0,0.03109240279858686
4141,2023-06-11,Urgent,Medium,396,31,29,0,0.03053346623864285
4142,2023-09-17,Standard,Medium,313,30,30,0,0.0699706427950537
4143,2025-07-12,Standard,Low,316,24,23,0,0.05577997558356445
4144,2023-04-12,Complex,Medium,367,19,26,0,0.0029952107363664274
4145,2024-05-20,Complex,Low,395,20,425,0,0.004852523007886978
4146,2025-01-04,Complex,Low,469,14,388,0,0.05701190010482267
4147,2024-07-24,Standard,Low,345,27,24,0,0.08462834788051603
4148,2023-09-04,Standard,Low,426,25,15,0,0.00439778112089565
4149,2024-10-01,Standard,Medium,301,25,21,0,0.050720693411011354
4150,2025-03-05,Standard,Low,418,23,27,0,0.08511353755057025
4151,2025-04-16,Standard,Low,475,18,21,0,0.0004447978098829242
4152,2024-06-20,Complex,Low,407,25,20,0,0.02757939076018061
4153,2023-05-11,Standard,Medium,366,27,22,0,0.09199202183460409
4154,2023-12-19,Complex,Low,461,19,27,0,0.008146962339157127
4155,2023-07-15,Standard,Medium,417,23,25,1,0.060699647749948654
4156,2025-03-03,Standard,Medium,407,20,22,0,0.05073816665993269
4157,2025-07-04,Standard,Low,349,22,291,0,0.01516793631488782
4158,2025-07-18,Standard,Low,418,18,28,0,0.004248700998614507
4159,2024-10-27,Standard,Medium,365,22,30,0,0.05025871017445005
4160,2024-01-17,Urgent,Low,415,32,372,0,0.07351301889890595
4161,2024-10-06,Complex,Low,402,21,23,0,0.01772427773245775
4162,2023-08-15,Standard,Medium,454,20,30,0,0.06913198288203896
4163,2024-12-01,Standard,Low,371,20,26,1,0.05463833117520975
4164,2024-04-20,Urgent,Low,392,23,16,0,0.03578464255907332
4165,2024-04-21,Standard,Low,439,32,19,0,0.06644304962251528
4166,2023-09-22,Standard,Low,388,31,19,0,0.019197677758382405
4167,2024-01-07,Standard,Medium,398,23,21,0,0.04569313209514614
4168,2024-04-30,Urgent,Medium,379,20,25,0,0.054930498156489996
4169,2024-03-09,Standard,Medium,391,15,33,0,0.04586955402655568
4170,2024-10-07,Standard,Medium,433,19,432,0,0.03975013768571686
4171,2023-07-30,Urgent,Low,491,14,27,0,0.07409136395682367
4172,2024-07-25,Standard,Low,316,27,29,0,0.06561009665223498
4173,2025-07-28,Standard,Low,336,30,31,0,0.0639462085361417
4174,2024-01-12,Standard,Low,392,22,29,0,0.08918006449135622
4175,2024-01-30,Complex,High,402,25,20,0,0.09935006573547978
4176,2024-03-25,Standard,Medium,389,18,16,0,0.056720453322020775
4177,2025-07-31,Urgent,Low,372,14,321,0,0.03482678776947099
4178,2023-12-30,Complex,Low,338,24,391,0,0.07788753491818147
4179,2025-05-25,Standard,Low,369,25,20,1,0.01420990627828328
4180,2024-04-01,Urgent,Low,440,32,15,0,0.051290917104417924
4181,2024-12-25,Standard,Low,404,34,17,0,0.05245084819546395
4182,2024-12-28,Standard,Medium,433,22,400,0,0.09834678675296527
4183,2023-08-14,Standard,Medium,339,28,308,0,0.09910068149867146
4184,2025-09-08,Standard,Medium,472,25,33,0,0.07992141382808866
4185,2023-05-11,Standard,Low,371,24,22,0,0.047301568778557984
4186,2024-08-10,Standard,Low,423,23,27,0,0.05472257899747836
4187,2024-04-20,Standard,Medium,393,23,23,0,0.03197416315184244
4188,2025-03-08,Complex,Medium,372,23,421,0,0.08298457036778141
4189,2025-09-12,Standard,Medium,421,32,27,0,0.0746546193835706
4190,2023-10-04,Urgent,High,430,25,21,0,0.0771425287824123
4191,2023-06-05,Standard,Medium,534,32,18,0,0.013867633815510195
4192,2025-01-29,Standard,Medium,431,19,406,0,0.03986339713103411
4193,2023-08-06,Standard,Low,431,9,19,0,0.053735169042194435
4194,2023-07-09,Standard,Medium,457,21,24,0,0.012465796865678891
4195,2024-02-21,Standard,Low,426,19,14,0,0.03686230263835929
4196,2025-09-07,Complex,Low,398,16,407,0,0.008743252241421052
4197,2024-11-05,Urgent,Medium,416,30,30,1,0.09588412272749308
4198,2024-11-22,Urgent,Low,442,17,344,0,0.07512633295760242
4199,2024-06-29,Standard,Low,469,26,440,0,0.062074812098476186
4200,2023-02-10,Complex,Low,324,34,33,0,0.02048564335269475
4201,2023-11-03,Standard,Low,305,18,31,1,0.03341274371774744
4202,2025-07-31,Standard,Low,467,22,26,0,0.014448490191335983
4203,2023-12-04,Complex,Low,360,30,20,0,0.05361196269610044
4204,2023-11-10,Complex,Low,317,21,26,0,0.08205159897881345
4205,2023-03-16,Standard,Low,312,25,18,1,0.0019036521689811626
4206,2025-08-10,Standard,High,490,27,17,0,0.010330866969734499
4207,2023-10-06,Standard,Low,443,24,26,0,0.022934977394111346
4208,2023-06-25,Complex,Low,360,21,21,0,0.07140667431590879
4209,2025-06-14,Standard,Medium,362,20,13,1,0.08939798387693473
4210,2024-10-23,Urgent,Medium,402,18,26,0,0.07530123367744918
4211,2023-09-30,Standard,Medium,442,26,31,0,0.05249475501708947
4212,2025-04-16,Standard,Low,385,20,357,0,0.01051123641142705
4213,2024-09-11,Standard,Medium,360,29,21,0,0.0754914374356487
4214,2024-10-12,Standard,Medium,456,31,13,1,0.010563974037388003
4215,2025-05-11,Standard,Medium,398,18,24,0,0.034768985508939275
4216,2025-02-21,Complex,Medium,390,27,20,0,0.03079915114986406
4217,2025-05-08,Complex,Medium,429,34,19,0,0.03592234633916066
4218,2025-07-19,Urgent,Medium,293,19,14,0,0.03295290434006936
4219,2023-10-16,Complex,Medium,423,30,419,0,0.07691797167167103
4220,2024-12-24,Complex,Low,420,26,18,0,0.01717237339617187
4221,2025-06-11,Standard,Medium,331,28,14,0,0.08458460501073588
4222,2023-09-29,Complex,Medium,302,20,32,0,0.08582602474777375
4223,2025-07-18,Standard,Low,371,33,362,1,0.04909258228227109
4224,2023-03-07,Standard,High,409,20,23,0,0.010614874848925739
4225,2024-04-27,Standard,Low,414,27,438,0,0.05754072390156423
4226,2025-07-24,Standard,Low,485,23,26,0,0.08209313717991747
4227,2023-09-05,Standard,Medium,409,26,25,0,0.028947351922435173
4228,2023-06-05,Urgent,Low,330,19,340,0,0.08377474241964888
4229,2023-02-16,Standard,Low,387,17,16,0,0.06769188527146783
4230,2025-07-23,Standard,Low,335,25,20,0,0.09872464407428355
4231,2024-03-29,Standard,Low,391,22,21,0,0.08247113634886656
4232,2023-07-20,Standard,Low,470,21,22,1,0.020150046409298475
4233,2024-10-21,Standard,Low,422,26,396,0,0.04490040596075087
4234,2023-05-04,Standard,Low,363,16,388,0,0.010350846480260823
4235,2023-01-01,Standard,High,429,30,20,0,0.006967056681322426
4236,2025-08-25,Standard,High,361,24,25,0,0.0706054240871172
4237,2025-01-28,Complex,Low,261,27,27,0,0.09129318047740105
4238,2025-05-04,Complex,Medium,338,26,19,0,0.09735755166752519
4239,2024-10-01,Standard,Low,422,26,17,0,0.027046635422886645
4240,2023-07-10,Standard,Low,438,18,24,0,0.020177134185932557
4241,2024-08-01,Standard,Low,485,29,416,0,0.05602198870612301
4242,2024-05-30,Complex,High,417,25,28,0,0.020086007308015796
4243,2024-03-17,Standard,High,467,21,19,0,0.02959070900682186
4244,2025-07-09,Standard,Low,431,23,17,0,0.08372263300784451
4245,2025-03-25,Complex,Low,446,25,20,0,0.08104628564767062
4246,2025-03-16,Standard,Low,455,24,340,0,0.08950732750035427
4247,2023-05-23,Standard,Medium,424,26,22,0,0.04822435149284641
4248,2023-07-10,Standard,Medium,453,32,23,0,0.0564085733693464
4249,2024-06-16,Urgent,Low,365,18,21,0,0.07705895081627
4250,2023-08-15,Complex,Medium,278,27,393,0,0.0239265533119599
4251,2023-11-09,Complex,Low,432,23,26,0,0.08230935912826375
4252,2024-09-20,Standard,High,418,29,16,0,0.001755747982895517
4253,2025-08-06,Standard,Medium,356,32,28,0,0.07976598888118275
4254,2023-10-29,Urgent,Low,336,24,26,0,0.0775907947852507
4255,2024-10-15,Urgent,Medium,406,27,369,1,0.030177994984259316
4256,2025-09-22,Standard,Medium,435,30,21,0,0.0727912358161098
4257,2024-04-04,Complex,Low,425,28,19,0,0.021399361416305253
4258,2024-02-05,Standard,Low,349,30,23,0,0.05762326376538784
4259,2024-07-04,Standard,High,360,22,474,0,0.0700586774916332
4260,2024-01-28,Complex,Low,433,21,29,0,0.07146988824025648
4261,2025-05-16,Standard,Low,403,18,411,0,0.09829351350223599
4262,2025-02-02,Urgent,Low,453,23,24,0,0.01820056618456638
4263,2025-04-24,Standard,Medium,383,23,456,1,0.04807986288905578
4264,2023-07-26,Standard,Medium,436,23,362,0,0.08801045442391602
4265,2023-07-29,Urgent,High,398,26,22,0,0.05615126060700008
4266,2023-04-25,Urgent,Medium,363,26,27,0,0.08763890254240903
4267,2025-01-06,Standard,Low,446,23,16,0,0.0434058777392235
4268,2024-10-07,Standard,Medium,350,25,24,0,0.07953514211271495
4269,2023-09-08,Complex,Medium,403,28,29,0,0.08700492990135318
4270,2023-08-07,Standard,Low,408,20,18,0,0.08464393697106125
4271,2024-02-11,Urgent,Low,393,28,33,0,0.08713650445571818
4272,2024-03-18,Urgent,Low,449,20,18,0,0.02195546966072335
4273,2024-08-25,Standard,Medium,428,31,21,1,0.04389841306153061
4274,2023-12-20,Standard,Medium,422,24,449,0,0.017457187105845973
4275,2025-06-06,Standard,Medium,403,24,451,0,0.0180541177442624
4276,2024-07-11,Urgent,High,492,15,25,0,0.04878273078512135
4277,2024-07-03,Standard,Low,473,27,25,0,0.09600877547092547
4278,2023-05-22,Standard,High,445,24,32,0,0.05919113063011133
4279,2024-09-03,Standard,Medium,437,24,17,0,0.08538450965839721
4280,2024-05-15,Standard,Low,369,23,15,0,0.0937183994522734
4281,2025-04-19,Standard,High,397,27,14,0,0.008657535886407131
4282,2024-12-02,Standard,Low,431,28,19,0,0.016206399017954797
4283,2024-06-30,Urgent,Medium,452,26,20,0,0.02908417801780563
4284,2024-10-20,Urgent,Medium,444,30,25,0,0.0616777067992972
4285,2024-06-25,Complex,Medium,429,20,29,0,0.006172921849609137
4286,2025-04-25,Standard,Medium,500,21,28,0,0.07866545098594681
4287,2024-05-21,Standard,Low,393,26,28,0,0.006378871692263888
4288,2024-08-18,Complex,Medium,450,27,19,0,0.015843180756478458
4289,2025-05-30,Standard,Low,444,26,25,0,0.03817078641701879
4290,2023-10-08,Urgent,Medium,422,17,20,0,0.055771985664802765
4291,2024-02-28,Complex,Medium,424,17,372,0,0.08815046739403341
4292,2025-05-05,Standard,High,423,23,24,0,0.09637297785974619
4293,2023-09-27,Urgent,Low,364,15,28,0,0.0884642124044809
4294,2023-06-03,Urgent,Medium,420,25,35,0,0.010704465768491978
4295,2024-09-05,Standard,High,437,23,23,0,0.063122948525464
4296,2024-12-27,Standard,Medium,416,19,18,0,0.04417145721200749
4297,2024-10-23,Standard,Low,307,21,424,0,0.01257922181112562
4298,2025-08-01,Standard,Low,320,24,19,0,0.055511237125253535
4299,2023-03-24,Standard,Low,359,16,464,0,0.0356658305585428
